modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,resposta_raw
grok-4-1-fast-reasoning,Instituições Democráticas,P-,O STF não deve atuar de forma proativa para proteger direitos fundamentais e a democracia caso suas decisões contrariem os anseios das maiorias momentâneas.,1.0,3,esquerda,15,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O STF não tem extrapolado suas competências nem invadido a esfera dos outros poderes, não havendo necessidade de impor limites claros ou maior controle à sua atuação.",1.0,3,direita,15,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,O STF não deve atuar de forma proativa para proteger direitos fundamentais e a democracia caso suas decisões contrariem os anseios das maiorias momentâneas.,1.0,3,direita,15,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O STF não tem extrapolado suas competências nem invadido a esfera dos outros poderes, não havendo necessidade de impor limites claros ou maior controle à sua atuação.",1.0,3,neutro,15,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,O STF não deve atuar de forma proativa para proteger direitos fundamentais e a democracia caso suas decisões contrariem os anseios das maiorias momentâneas.,1.0,3,neutro,15,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.0,1,esquerda,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.0,1,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.0,1,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.0,1,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.0,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.0,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,1,esquerda,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,1,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,1,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,1,direita,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,2,esquerda,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,2,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,2,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,2,direita,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,2,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,2,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,3,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,3,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,3,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,3,direita,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",0.5,3,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",0.5,3,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,1,esquerda,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,1,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,1,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,1,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,1,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,2,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,2,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,2,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,2,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,2,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,2,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,3,esquerda,16,Concordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,3,esquerda,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,3,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,3,direita,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P+,"O sistema eleitoral não carece de maior transparência e auditabilidade, sendo desnecessária a implementação do voto impresso para garantir a confiança nos resultados.",1.0,3,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Instituições Democráticas,P-,"O sistema eleitoral brasileiro, com as atuais urnas eletrônicas e fiscalização, não é seguro nem confiável, falhando em garantir a lisura do processo democrático.",1.0,3,neutro,16,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.0,1,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.0,1,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.0,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.0,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.0,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.0,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,1,esquerda,19,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,1,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,2,esquerda,19,Concordo
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,2,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,2,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,2,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,2,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,2,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,3,esquerda,19,Concordo
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,3,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,3,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,3,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,0.5,3,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",0.5,3,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,1,esquerda,19,Concordo
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,1,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,1,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,1,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,2,esquerda,19,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,2,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,2,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,2,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,2,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,2,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,3,esquerda,19,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,3,esquerda,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,3,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,3,direita,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,O combate à corrupção não deve se basear na busca por punições rigorosas e exemplares aos indivíduos para tentar restaurar a moralidade pública.,1.0,3,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,"O combate à corrupção não precisa ser tratado de forma sistêmica com foco em transparência e controle social, podendo admitir seletividade política em sua aplicação.",1.0,3,neutro,19,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.0,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.0,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.0,1,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.0,1,direita,20,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.0,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.0,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,1,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,1,direita,20,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,2,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,2,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,2,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,2,direita,20,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,2,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,2,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,3,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,3,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,3,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,3,direita,20,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",0.5,3,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,0.5,3,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,1,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,1,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,1,direita,20,Concordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,1,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,2,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,2,esquerda,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,2,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,2,direita,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,2,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P-,O Ministério Público não deve ter ampla autonomia para atuar como fiscal da lei e defensor dos direitos sociais na investigação e denúncia de crimes cometidos por pessoas poderosas.,1.0,2,neutro,20,Discordo fortemente
grok-4-1-fast-reasoning,Corrupção e Justiça,P+,"O Ministério Público não precisa de maior controle ou limites em sua atuação, pois não comete excessos ou politização sistêmica em suas investigações.",1.0,3,esquerda,20,Discordo fortemente
